Train Epoch: 7 [12800/50000 (26%)]	Loss: 0.814775	Accuracy: 0.710938
Train Epoch: 7 [14080/50000 (28%)]	Loss: 0.736231	Accuracy: 0.742188
Train Epoch: 7 [15360/50000 (31%)]	Loss: 0.835848	Accuracy: 0.695312
Train Epoch: 7 [16640/50000 (33%)]	Loss: 0.682157	Accuracy: 0.750000
Train Epoch: 7 [17920/50000 (36%)]	Loss: 0.793067	Accuracy: 0.726562
Train Epoch: 7 [19200/50000 (38%)]	Loss: 0.647103	Accuracy: 0.734375
Train Epoch: 7 [20480/50000 (41%)]	Loss: 0.755307	Accuracy: 0.734375
Train Epoch: 7 [21760/50000 (44%)]	Loss: 0.913454	Accuracy: 0.695312
Train Epoch: 7 [23040/50000 (46%)]	Loss: 0.672984	Accuracy: 0.781250
Train Epoch: 7 [24320/50000 (49%)]	Loss: 0.690228	Accuracy: 0.734375
Train Epoch: 7 [25600/50000 (51%)]	Loss: 0.723761	Accuracy: 0.726562
Train Epoch: 7 [26880/50000 (54%)]	Loss: 0.786624	Accuracy: 0.718750
Train Epoch: 7 [28160/50000 (56%)]	Loss: 0.690928	Accuracy: 0.742188
Train Epoch: 7 [29440/50000 (59%)]	Loss: 1.012002	Accuracy: 0.640625
Train Epoch: 7 [30720/50000 (61%)]	Loss: 0.776632	Accuracy: 0.703125
Train Epoch: 7 [32000/50000 (64%)]	Loss: 0.710114	Accuracy: 0.781250
